"theta","design","n1","n2","rho","true_absd","true_vd","true_fn_mean","true_fn_var","d_mean","absd_mean","fn_mean_est","absd_bias","fn_bias","absd_vs_fn_mean","fn_vs_fn_mean","mean_var_absd","mean_var_fn","Var_MC_absd","Var_MC_fn","relbias_var_absd","relbias_var_fn","relbias_var_absd_vsFN","relbias_var_fn_vsFN","rmse_absd","rmse_fn","cover_absd","cover_fn","fail_prop","mcse_bias_absd","mcse_bias_fn","mcse_varbar_absd","mcse_varbar_fn","mcse_cover_absd","mcse_cover_fn"
0.2,"indep",12,28,0,0.2,0.119573934837093,0.320807419618246,0.056656534354975,-0.205045319432312,0.325973919416842,0.427306695901632,0.00516649979859546,0.106499276283385,0.00516649979859546,0.106499276283385,0.121247420621151,0.073423331519137,0.060926532713776,0.0324183205112768,99.0059424368588,126.487154057215,114.004301536499,29.5937571103652,0.246885836306214,0.209189130159663,0.98825,0.98799,0,0.000780554499787017,0.000569370885375049,9.98863448982686e-06,8.34895739907454e-05,0.000340762930789134,0.00034446712324981
0.3,"indep",12,28,0,0.3,0.120231829573935,0.37420414496618,0.070203087464065,-0.304758241204006,0.379391624750358,0.467162341807222,0.00518747978417794,0.0929581968410425,0.00518747978417794,0.0929581968410425,0.121931725837233,0.0789604992705406,0.0752548636285797,0.0439231282058267,62.0250439081612,79.7697534213099,73.6842783440919,12.4743969571968,0.274373870888712,0.229268217017717,0.98378,0.98357,0,0.000867495611681003,0.000662745261815026,1.21926721377783e-05,8.94001213106514e-05,0.000399461031891723,0.000401995710176115
0.4,"indep",12,28,0,0.4,0.121152882205514,0.443303065319077,0.0846352744842241,-0.408854019639767,0.451794492019993,0.522896054037456,0.00849142670091652,0.0795929887183787,0.00849142670091652,0.0795929887183787,0.122925562342215,0.0861829353205548,0.0906063334330291,0.058046614549165,35.6699445663746,48.4719410251885,45.2415238106521,1.8286238755203,0.301127102229462,0.253734266381469,0.98061,0.98042,0,0.000951873591571009,0.000761883288628678,1.48090296929572e-05,9.33255010827846e-05,0.000436050775713104,0.000438139516592604
0.5,"indep",12,28,0,0.5,0.12233709273183,0.524027870979731,0.0977318831682796,-0.510594089374008,0.533678097326258,0.58897458818237,0.0096502263465269,0.0649467172026381,0.0096502263465269,0.0649467172026381,0.124186161582974,0.0937911274098426,0.105717978300993,0.0740339416749399,17.4692929043716,26.6866592375298,27.0682172051717,-4.03221101516232,0.325284564634949,0.279734297880906,0.97749,0.97743,0,0.00102819248344361,0.000860429786065893,1.78816557809738e-05,9.42262343492147e-05,0.000469076751715538,0.000469687077744321
0.6,"indep",12,28,0,0.6,0.123784461152882,0.612700999174797,0.108381946763087,-0.613005033163738,0.624712881883585,0.665112346922796,0.0120118827087881,0.0524113477479985,0.0120118827087881,0.0524113477479985,0.125715375730429,0.101731007977641,0.116484487947106,0.0883603252204103,7.92456398788,15.131998126849,15.9929116287515,-6.13657438723187,0.341507845339511,0.301838352417184,0.97585,0.9758,0,0.00107927979665657,0.000940001729894208,2.087070291196e-05,9.12786107649699e-05,0.000485456254465838,0.000485946087544699
0.7,"indep",12,28,0,0.7,0.125494987468672,0.706413912067075,0.116474372306763,-0.713695032924127,0.7195078543897,0.747881217388447,0.0130939423226257,0.0414673053213724,0.0130939423226257,0.0414673053213724,0.127502608585414,0.109219697393266,0.124888901232963,0.101536816110306,2.0928259650359,7.56659660729708,9.46838009103461,-6.22855892658536,0.353636965926215,0.321333686613713,0.96627,0.94803,0,0.00111753702951161,0.00100765478270242,2.39780476949104e-05,8.58504271908057e-05,0.000570896550173497,0.000701919647110693
0.8,"indep",12,28,0,0.8,0.127468671679198,0.803105686014825,0.122489928769855,-0.815830713088366,0.818162313249112,0.836880180369318,0.0150566272342867,0.0337744943544922,0.0150566272342867,0.0337744943544922,0.129569340940569,0.11626932071522,0.130262595669028,0.112583573630314,-0.532197846126525,3.27378761044539,5.77958713978517,-5.07846491308062,0.361231221057571,0.337228652791365,0.95326,0.93072,0,0.00114132640234522,0.00106105406851072,2.72963393157549e-05,7.83087095181123e-05,0.000667498107862487,0.000802996149430369
0.9,"indep",12,28,0,0.9,0.129705513784461,0.901448121696337,0.127096797674607,-0.917595310090467,0.918608909251948,0.930599313630763,0.0171607875556113,0.0291511919344262,0.0171607875556113,0.0291511919344262,0.131929758255323,0.12256817604074,0.135201603644484,0.12239030337307,-2.41997528207157,0.145332320264546,3.80258249550034,-3.56312803841103,0.368096107365964,0.35105394380527,0.95004,0.93144,0,0.00116276224416036,0.00110630151122137,3.0703929410384e-05,7.08232110736464e-05,0.000688941205038572,0.000799121557711966
1,"indep",12,28,0,1,0.132205513784461,1.00065332627074,0.130898434407758,-1.02132799166551,1.02167569772854,1.02891614837393,0.0210223714577997,0.0282628221031893,0.0210223714577997,0.0282628221031893,0.134607254922611,0.128332101053148,0.138712482295141,0.130140341387655,-2.95952267928916,-1.38945411947334,2.83335742832551,-1.96055313130458,0.373032217471936,0.361853322628765,0.95057,0.93667,0,0.00117776263438412,0.00114079069678734,3.41916294731848e-05,6.3571804913043e-05,0.000685468271329899,0.000770190308300487
1.2,"indep",12,28,0,1.2,0.137994987468672,1.20012292563895,0.137699950824476,-1.22577720461828,1.22581252192459,1.22826036198308,0.0256895962856352,0.0281374363441305,0.0256895962856352,0.0281374363441305,0.140742921036325,0.138159072758213,0.146228074515277,0.142804710648055,-3.75109464932376,-3.25314050829217,2.20985569975123,0.33342200268689,0.383257834351565,0.378939306386878,0.94933,0.94226,0,0.00120924800812437,0.00119500924953765,4.17200626149764e-05,5.50917399348313e-05,0.000693560026962339,0.000737604856274686
1.4,"indep",12,28,0,1.4,0.14483709273183,1.40002155766883,0.144776730794386,-1.42745920452531,1.42746225661692,1.42820150830558,0.0274406989480962,0.028179950636755,0.0274406989480962,0.028179950636755,0.147883200001333,0.146934192613503,0.153857196988354,0.152695138495137,-3.88281933114478,-3.77284171481155,2.14569647339178,1.49019929327012,0.393203065063262,0.391775090021868,0.94972,0.94691,0,0.00124039186142265,0.00123569874360678,4.94694879008519e-05,5.44730415563992e-05,0.000691027652123994,0.00070902363782881
1.6,"indep",12,28,0,1.6,0.152731829573935,1.60000366576819,0.152720099102276,-1.63194977174912,1.63194977174912,1.63215439005445,0.0319461059809232,0.0321507242862566,0.0319461059809232,0.0321507242862566,0.156238302708936,0.155930452370663,0.163233533083457,0.162873484359224,-4.28541258795407,-4.26283751211931,2.30369389971661,2.10211575768886,0.405280710662955,0.40485247275583,0.9497,0.94896,0,0.00127762879226893,0.00127621896381156,5.80776853129346e-05,5.97033278837477e-05,0.000691157796743985,0.000695951998344713
1.8,"indep",12,28,0,1.8,0.161679197994987,1.80000062594934,0.161676944576988,-1.83666838837951,1.83666838837951,1.83672172514914,0.0366677624301732,0.0367210991998006,0.0366677624301732,0.0367210991998006,0.1657015417279,0.165608981047803,0.172349078319571,0.17224571120376,-3.85701893882187,-3.85305974214135,2.48928328120133,2.4320328919514,0.416763577619761,0.416644246177826,0.95009,0.94984,0,0.00131281787891379,0.00131242413572656,6.67577388578119e-05,6.725619461594e-05,0.000688614492295944,0.000690246147399607
2,"indep",12,28,0,2,0.171679197994987,2.0000001104924,0.171678756025377,-2.03805969352305,2.03805969352305,2.03807109187222,0.0380595830306514,0.0380709813798226,0.0380595830306514,0.0380709813798226,0.176124865686306,0.176100676582686,0.184185272029623,0.18416299974856,-4.37624911834501,-4.3778192019466,2.58978441122433,2.57569466350054,0.430850277982238,0.430825437667958,0.94891,0.94886,0,0.00135714874656253,0.00135706668866552,7.6522407438868e-05,7.66501135713155e-05,0.000696274456662026,0.00069659672982293
2.5,"indep",12,28,0,2.5,0.201284461152882,2.5000000019108,0.201284451598907,-2.54874114487721,2.54874114487721,2.54874140087572,0.0487411429664162,0.0487413989649257,0.0487411429664162,0.0487413989649257,0.207365426014264,0.207364683652419,0.216074066615715,0.216073504024004,-4.03039602940343,-4.03048972196874,3.02108502025522,3.0207162079402,0.467383787580102,0.467383212430678,0.95057,0.95056,0,0.0014699458038163,0.00146994389016725,0.000103400409363085,0.00010340456199579,0.000685468271329899,0.000685533999156862
3,"indep",12,28,0,3,0.237468671679198,3.00000000005619,0.237468671342077,-3.05851177137478,3.05851177137478,3.05851177773542,0.0585117713185976,0.0585117776792301,0.0585117713185976,0.0585117776792301,0.245494805360271,0.245494782377188,0.255494459067978,0.255494443142773,-3.91384366775914,-3.91384667415139,3.37987068897689,3.37986101061278,0.508837431314003,0.508837416396949,0.95132,0.95132,0,0.00159841940387365,0.00159841935405817,0.00013462779626545,0.000134627930903734,0.000680516403916907,0.000680516403916907
4,"indep",12,28,0,4,0.329573934837093,4.00000000000026,0.329573934835047,-4.08096203973054,4.08096203973054,4.08096203973849,0.0809620397302853,0.0809620397382309,0.0809620397302853,0.0809620397382309,0.34292641236694,0.3429264123224,0.360540727953979,0.360540727933666,-4.88552727094066,-4.88552727793534,4.05143614848542,4.05143613497119,0.605881155362986,0.605881155347287,0.95099,0.95099,0,0.00189879100470267,0.00189879100464918,0.000213109084323323,0.000213109084564328,0.000682700665738653,0.000682700665738653
5,"indep",12,28,0,5,0.447994987468672,5.00000000000001,0.447994987468601,-5.10017171170517,5.10017171170517,5.10017171170523,0.10017171170516,0.100171711705222,0.10017171170516,0.100171711705222,0.467737125886477,0.467737125885999,0.488655917434747,0.488655917434587,-4.28088370608212,-4.28088370614858,4.40677663145947,4.40677663135287,0.70617660871875,0.706176608718646,0.95089,0.95089,0,0.00221055630426992,0.00221055630426956,0.000309160139032453,0.000309160139034717,0.000683360870258167,0.000683360870258167
0.2,"indep",40,160,0,0.2,0.0313510101010101,0.222913642410299,0.0216605181283837,-0.200835417516041,0.223337906212847,0.260723484765134,0.000424263802548813,0.0378098423548354,0.000424263802548813,0.0378098423548354,0.0314313526541162,0.0216773368926855,0.0219360500389719,0.0135930672140382,43.2862917356351,59.4734768198472,45.1089603111984,0.0776471006009416,0.148108104701417,0.122566371661494,0.98152,0.98143,0,0.000468359370985271,0.000368687770532713,6.77063381034465e-07,2.19973216591884e-05,0.000425893056999055,0.0004269093006717
0.3,"indep",40,160,0,0.3,0.0314772727272727,0.306634170780466,0.0274527580370485,-0.301220845805878,0.307597905234886,0.329312596218063,0.000963734454419385,0.0226784254375966,0.000963734454419385,0.0226784254375966,0.0315597264131467,0.0251417965666763,0.0280354686558861,0.0206230096547757,12.5707110536235,21.911384359238,14.9601303102431,-8.41795737700901,0.167439890961797,0.145386087384618,0.97616,0.97615,0,0.000529485303439917,0.000454125639606218,9.4107907037142e-07,2.08013471298617e-05,0.000482407031457876,0.000482505725354633
0.4,"indep",40,160,0,0.4,0.0316540404040404,0.401514411724395,0.0304402175816531,-0.401975891228156,0.403425036719864,0.413613552551577,0.00191062499546812,0.0120991408271818,0.00191062499546812,0.0120991408271818,0.0317387684025444,0.028185939713949,0.0308008351635309,0.0260292055339173,3.04515521749245,8.28582408026783,4.26590518746481,-7.40559052068945,0.175511189509537,0.161787930484995,0.95481,0.93268,0,0.000554985001270583,0.000510188254803237,1.21154032784192e-06,1.65241316546998e-05,0.000656870336520077,0.000792388904515958
0.5,"indep",40,160,0,0.5,0.0318813131313131,0.500271531211928,0.0316097081901859,-0.502865228455053,0.503093237049815,0.507115800068803,0.00282170583788655,0.00684426885687495,0.00282170583788655,0.00684426885687495,0.0319702202516619,0.030292105780161,0.0321047355402151,0.029719196642166,-0.418988931974451,1.92774099816067,1.1405105650041,-4.16834727513858,0.179199264833022,0.172527515099432,0.94957,0.93483,0,0.000566610408836752,0.00054515315868264,1.50224786491759e-06,1.14025277428966e-05,0.000692002999270957,0.00078053104422566
0.6,"indep",40,160,0,0.6,0.0321590909090909,0.600038322389607,0.0321131025729569,-0.601204966513405,0.601251049925521,0.602651063551709,0.00121272753591395,0.00261274116210164,0.00121272753591395,0.00261274116210164,0.0322451077752394,0.0315502147521592,0.0325601795600668,0.0315695833137197,-0.967659850419844,-0.0613519708766663,0.411063371976184,-1.75282914355238,0.180447567637658,0.177696634842269,0.94915,0.94129,0,0.000570615278099586,0.00056186816348428,1.78400258353718e-06,7.20140672344048e-06,0.000694724963564719,0.000743391793740017
0.7,"indep",40,160,0,0.7,0.0324873737373737,0.700004287223675,0.032481371605849,-0.70373445384894,0.703738095415143,0.704125282065411,0.00373380819146818,0.00412099484173634,0.00373380819146818,0.00412099484173634,0.0325833408370399,0.032352022063749,0.0327559920892058,0.0324422018194326,-0.527082958426794,-0.277970515643522,0.313931420225533,-0.398226847282079,0.181023771513289,0.180163425799742,0.94976,0.9467,0,0.000572328507844977,0.000569580563392332,2.08392295439035e-06,4.27824636717613e-06,0.000690767271951994,0.000710345760879869
0.8,"indep",40,160,0,0.8,0.0328661616161616,0.800000384312966,0.0328655467152688,-0.802092397724541,0.802092417911852,0.802200190609998,0.00209203359888666,0.00219980629703176,0.00209203359888666,0.00219980629703176,0.0329592364513768,0.0328871472385029,0.0335057229307537,0.0334049121924855,-1.63102428951126,-1.54996651689763,0.285069762933543,0.0657239127080045,0.183056724755206,0.182782431571276,0.94976,0.94883,0,0.000578841281620046,0.000577969827867212,2.3941933487455e-06,3.12927808061189e-06,0.000690767271951994,0.000696790004951277
0.9,"indep",40,160,0,0.9,0.0332954545454545,0.900000027987368,0.0332954041681909,-0.903856088633733,0.903856088633733,0.90387879064481,0.00385606064636479,0.00387876265744114,0.00385606064636479,0.00387876265744114,0.0333972568280362,0.0333794105674965,0.033358208524152,0.0333350153355068,0.117057556780731,0.133178975749249,0.305906062382721,0.252306290925963,0.182682084906469,0.18261907563315,0.95013,0.95001,0,0.000577565654485722,0.000577364835571987,2.68126789365648e-06,2.84949157273188e-06,0.000688352984303838,0.000689137140923343
1,"indep",40,160,0,1,0.0337752525252525,1.00000000168252,0.0337752491602186,-1.00411368742115,1.00411368742115,1.00411798742344,0.00411368573862947,0.00411798574091904,0.00411368573862947,0.00411798574091904,0.0338822610149957,0.0338784356333722,0.0341314059858664,0.0341265959185893,-0.729958124121544,-0.727175619300158,0.316835130570037,0.305509139737747,0.184791739756307,0.184778820375043,0.94985,0.94983,0,0.00058422089988177,0.000584179731919803,3.00851957917534e-06,3.04185977656961e-06,0.000690180972644132,0.000690311314553079
1.2,"indep",40,160,0,1.2,0.0348863636363636,1.20000000000367,0.0348863636275463,-1.20391713980479,1.20391713980479,1.20391724421846,0.00391713980112018,0.0039172442147859,0.00391713980112018,0.0039172442147859,0.0349989277003842,0.0349988034358706,0.0351592414287925,0.0351591142812188,-0.455964696317612,-0.455958145207858,0.322659231669031,0.322303033714855,0.187547950723539,0.187547613933942,0.9504,0.9504,0,0.000592952286687492,0.000592951214529651,3.65268494014201e-06,3.65364671677408e-06,0.000686584590564047,0.000686584590564047
1.4,"indep",40,160,0,1.4,0.0361994949494949,1.4,0.0361994949494826,-1.40518743942394,1.40518743942394,1.40518744109883,0.0051874394239404,0.00518744109882507,0.0051874394239404,0.00518744109882507,0.0363289099833704,0.0363289076756074,0.0366969804696582,0.0366969780703433,-1.00299937917812,-1.00299919527523,0.357505081406218,0.357498706281412,0.191633825374411,0.191633819159657,0.94972,0.94972,0,0.000605780327096037,0.00060578030729253,4.35385955638156e-06,4.35387957196511e-06,0.000691027652123994,0.000691027652123994
1.6,"indep",40,160,0,1.6,0.0377146464646465,1.6,0.0377146464646474,-1.60707610335218,1.60707610335218,1.60707610336288,0.00707610335218178,0.00707610336288056,0.00707610335218178,0.00707610336288056,0.0378684427524665,0.0378684427332608,0.0382101101122147,0.0382101100970333,-0.894180515954524,-0.894180526841959,0.407789286751759,0.40778923582796,0.195601122823373,0.195601122784953,0.94944,0.94944,0,0.000618143269090708,0.000618143268967909,5.07423322731626e-06,5.07423339873221e-06,0.000692846926817173,0.000692846926817173
1.8,"indep",40,160,0,1.8,0.0394318181818182,1.8,0.0394318181818183,-1.80681059717984,1.80681059717984,1.80681059717988,0.00681059717984134,0.0068105971798762,0.00681059717984134,0.0068105971798762,0.0395942094997459,0.0395942094996699,0.0397428252462347,0.0397428252461846,-0.373943587472758,-0.373943587538472,0.411828126156366,0.411828125963676,0.199471331403609,0.199471331403485,0.9511,0.9511,0,0.000630419108579639,0.000630419108579242,5.8102580816765e-06,5.8102580823715e-06,0.000681973533210784,0.000681973533210784
2,"indep",40,160,0,2,0.0413510101010101,2,0.0413510101010104,-2.00715906469571,2.00715906469571,2.00715906469571,0.00715906469570982,0.00715906469570982,0.00715906469570982,0.00715906469570982,0.0415290458000569,0.0415290458000566,0.0418150439828063,0.0418150439828061,-0.683960018951502,-0.683960018951801,0.430547400442194,0.430547400441461,0.204611529586394,0.204611529586394,0.94983,0.94983,0,0.000646645528731207,0.000646645528731206,6.61930128600747e-06,6.61930128601036e-06,0.000690311314553079,0.000690311314553079
2.5,"indep",40,160,0,2.5,0.0470328282828283,2.5,0.0470328282828287,-2.51013627773183,2.51013627773183,2.51013627773183,0.0101362777318292,0.0101362777318292,0.0101362777318292,0.0101362777318292,0.0472822216839039,0.0472822216839039,0.0479761338018617,0.0479761338018617,-1.44636939863394,-1.44636939863394,0.530253888997301,0.530253888997301,0.219267868523366,0.219267868523366,0.94971,0.94971,0,0.00069264806216333,0.00069264806216333,8.86192872431335e-06,8.86192872431333e-06,0.00069109272822104,0.00069109272822104
3,"indep",40,160,0,3,0.0539772727272727,3,0.0539772727272734,-3.01144455906851,3.01144455906851,3.01144455906851,0.0114445590685084,0.0114445590685084,0.0114445590685084,0.0114445590685084,0.0542898152849632,0.0542898152849632,0.0549690701928078,0.0549690701928078,-1.23570383392343,-1.23570383392341,0.579026212141143,0.579026212141187,0.234732823512987,0.234732823512987,0.95038,0.95038,0,0.000741411290666711,0.000741411290666711,1.1380685426651e-05,1.13806854266509e-05,0.000686715775266595,0.000686715775266595
4,"indep",40,160,0,4,0.0716540404040404,4,0.0716540404040416,-4.01409401411643,4.01409401411643,4.01409401411643,0.0140940141164343,0.0140940141164343,0.0140940141164343,0.0140940141164343,0.072123642392842,0.072123642392842,0.0730123635236828,0.0730123635236828,-1.21722005417966,-1.21722005417964,0.655374053092461,0.655374053092483,0.27057397257305,0.27057397257305,0.94903,0.94903,0,0.000854472723518328,0.000854472723518328,1.74651205810247e-05,1.74651205810246e-05,0.000695500245147332,0.000695500245147332
5,"indep",40,160,0,5,0.0943813131313131,5,0.0943813131313114,-5.01947057509591,5.01947057509591,5.01947057509591,0.0194705750959088,0.0194705750959088,0.0194705750959088,0.0194705750959088,0.0951155254822822,0.0951155254822822,0.0956641933720514,0.0956641933720514,-0.573535270020276,-0.573535270020276,0.777921313670826,0.777921313670826,0.309906986085638,0.309906986085638,0.94982,0.94982,0,0.000978080739878111,0.000978080739878111,2.49963558495222e-05,2.49963558495223e-05,0.000690376474106701,0.000690376474106701
0.2,"paired",5,5,0.8,0.2,0.085,0.285306221420939,0.043600360018506,-0.232059127122502,0.328540273496304,0.407115091686178,0.043234052075365,0.121808870265238,0.043234052075365,0.121808870265238,0.121329314978432,0.0775231380010627,0.0806024804681242,0.0666045308963792,50.5280163510778,16.3931897090757,178.275947553953,77.8038942067412,0.287177397617178,0.285379161338673,0.96317,0.95408,0,0.000897788841922889,0.000816115989895917,0.000401595046509967,0.000288877885788993,0.000595596768795802,0.000661901454900954
0.3,"paired",5,5,0.8,0.3,0.09125,0.35099747772022,0.0580507706340434,-0.351277758146197,0.401254359072193,0.46729685767046,0.0502568813519729,0.11629937995024,0.0502568813519729,0.11629937995024,0.132369079458679,0.0920448072022488,0.107019683667926,0.0899824930381998,23.6866667158256,2.2919060079537,128.022949588635,58.5591477889354,0.330974874566508,0.321725253889215,0.94681,0.93461,0,0.00103450318350369,0.000948591023772626,0.000443208298508945,0.000350354034333606,0.000709653604936944,0.000781755383096272
0.4,"paired",5,5,0.8,0.4,0.1,0.431010367952152,0.0742300627177507,-0.469764372093796,0.493506568223199,0.544538274173366,0.0624962002710471,0.113527906221214,0.0624962002710471,0.113527906221214,0.145829753721644,0.110480172800477,0.133581388866107,0.115957594389058,9.16921508265898,-4.72364196363266,96.4564603375599,48.8348099887271,0.370790814477026,0.358949885505049,0.93358,0.91989,0,0.00115577415123417,0.0010768360803254,0.000478621788846552,0.000403545444175583,0.000787454021514907,0.000858442705717743
0.5,"paired",5,5,0.8,0.5,0.11125,0.51959184923451,0.0912743102090627,-0.588506760267041,0.598528717042454,0.636271432942043,0.078936867807945,0.116679583707534,0.078936867807945,0.116679583707534,0.163653029246792,0.133210673067757,0.16290632192281,0.146743805223042,0.458366081296346,-9.22228514840198,79.298018108213,45.9454174593482,0.411261135969493,0.400445330899428,0.92503,0.91075,0,0.00127634760908935,0.00121137857510789,0.000534513778712812,0.000475189768911931,0.000832763466417686,0.000901578823509071
0.6,"paired",5,5,0.8,0.6,0.125,0.613024473688666,0.109200994658734,-0.705296183453011,0.709388323991032,0.736329303163954,0.0963638503023657,0.123304829475288,0.0963638503023657,0.123304829475288,0.185008195235754,0.159192980931932,0.190762177235257,0.177628211716314,-3.01631176729881,-10.3785488837915,69.419881031237,45.7797902202529,0.447265314168873,0.439124716232334,0.92587,0.91328,0,0.00138116681554133,0.00133277234258636,0.000601708868679984,0.00055464563742793,0.000828460880790397,0.000889941804838946
0.7,"paired",5,5,0.8,0.7,0.14125,0.709153367084152,0.12835150195321,-0.821929475361034,0.823520321600449,0.842538620979799,0.114366954516297,0.133385253895647,0.114366954516297,0.133385253895647,0.210781364024411,0.188819712373628,0.221538090287157,0.21181403694377,-4.8554748525651,-10.8559021403507,64.2219692148602,47.111416306185,0.484371422765198,0.479169640899969,0.92894,0.91887,0,0.0014884155679351,0.0014553832379953,0.000690857948505024,0.000652445863663744,0.00081246831568991,0.000863411391516234
0.8,"paired",5,5,0.8,0.8,0.16,0.806792562093464,0.149085761750664,-0.943257895934759,0.943659784918795,0.956889710534164,0.136867222825331,0.1500971484407,0.136867222825331,0.1500971484407,0.2412748344862,0.222567716866862,0.251084516549462,0.244647441344882,-3.90692432893612,-9.0251197219324,61.8362690393701,49.2883788856314,0.51943685120351,0.516888913443204,0.93516,0.9276,0,0.00158456466119077,0.00156412097148808,0.000766987327740917,0.000733832493040992,0.000778689761073048,0.000819501311774423
0.9,"paired",5,5,0.8,0.9,0.18125,0.905298356151725,0.171684886348985,-1.06035258355823,1.06050346684553,1.07007179646143,0.155205110693804,0.164773440309702,0.155205110693804,0.164773440309702,0.274661051458932,0.258431625685465,0.287267270468683,0.28311060828473,-4.38832415164597,-8.71708154942898,59.9797497029687,50.5267185605085,0.557990164950471,0.557008136215387,0.93973,0.93383,0,0.00169489607489275,0.00168258910101287,0.000883022313702946,0.000854046095548008,0.000752579079565729,0.000786075893918647
1,"paired",5,5,0.8,1,0.205,1.00431790389168,0.19634554792262,-1.17633433261694,1.17638426320786,1.18358842839812,0.172066359316176,0.17927052450644,0.172066359316176,0.17927052450644,0.312441400078009,0.297948995315981,0.328137794672646,0.325628541227306,-4.78347659107561,-8.50034392163551,59.1283344000963,51.7472631635132,0.598114826185595,0.598133100487426,0.94431,0.94008,0,0.00181145740958115,0.00180451805540235,0.00101948536367832,0.00099304432515549,0.000725180142447379,0.000750530436424799
1.2,"paired",5,5,0.8,1.2,0.26,1.20318969350324,0.252334561447581,-1.40995190285585,1.40995260584971,1.41452720618888,0.206762912346472,0.211337512685637,0.206762912346472,0.211337512685637,0.39714556643204,0.384918224805156,0.401821445710073,0.401127914095534,-1.16367091103623,-4.04102749292032,57.3884941300605,52.5428076903042,0.666759573922727,0.667673158876813,0.95389,0.95107,0,0.00200454844219359,0.00200281780023929,0.00121399819600156,0.00118985987464389,0.00066320334664415,0.000682171936537996
1.4,"paired",5,5,0.8,1.4,0.325,1.40261856768203,0.317661153593607,-1.65234499851121,1.65234499851121,1.65570265744921,0.249726430829175,0.253084089767181,0.249726430829175,0.253084089767181,0.504326731405087,0.493026387005425,0.51388557791556,0.514078628466338,-1.8601118461517,-4.09514037253764,58.7624818772419,55.2051238963165,0.759107192242612,0.760345345335487,0.96014,0.95839,0,0.00226690444861613,0.00226733021076847,0.00154305417476941,0.00151871387947535,0.000618637053529774,0.00063149511399535
1.6,"paired",5,5,0.8,1.6,0.4,1.6023104302878,0.392601284990912,-1.88049148789187,1.88049148789187,1.88326486210962,0.278181057604069,0.280954431821815,0.278181057604069,0.280954431821815,0.617570915465176,0.606534507032193,0.623311275572272,0.623909385163372,-0.920945975479914,-2.7848400015058,57.3023163893801,54.4912179913606,0.837072125488138,0.838354661721302,0.96437,0.96314,0,0.00249662026662501,0.00249781781794304,0.00187103404786428,0.00184607485981189,0.000586178326962026,0.0005958300126714
1.8,"paired",5,5,0.8,1.8,0.485,1.8021408690077,0.477288288252184,-2.11873433409521,2.11873433409521,2.12122748221824,0.316593465087513,0.319086613210545,0.316593465087513,0.319086613210545,0.755331006807845,0.743868392213886,0.765861925095003,0.766753695762596,-1.37504136739155,-2.98470078138319,58.2546702693767,55.8530578946135,0.930637248669893,0.931966895847603,0.967,0.96596,0,0.00276742104692257,0.00276903177259236,0.00231054434465433,0.0022831175254591,0.000564898220921256,0.000573421994695006
2,"paired",5,5,0.8,2,0.58,2.00205111487996,0.571791333407892,-2.350721034767,2.350721034767,2.3530577770183,0.348669919887032,0.351006662138331,0.348669919887032,0.351006662138331,0.901812351684834,0.889718644442136,0.904764804308967,0.90586700388342,-0.32632266530177,-1.78264131181022,57.7170374916332,55.6019814325253,1.01307772144834,1.01442773132386,0.97018,0.96918,0,0.00300793085743168,0.00300976245554931,0.00276750060503047,0.00273738829723553,0.000537873289911295,0.000546535704231663
2.5,"paired",5,5,0.8,2.5,0.86125,2.50200749347052,0.851208502617371,-2.93932116724931,2.93932116724931,2.94158231779327,0.437313673778795,0.439574824322752,0.437313673778795,0.439574824322752,1.34542925523801,1.3305362729075,1.33712597784787,1.33872136801811,0.62097943856414,-0.611411403907658,58.0610685984646,56.3114405949009,1.23626690316533,1.23771321677633,0.97486,0.97431,0,0.00365667332126876,0.00365885414852534,0.00400977892338706,0.00397076096539673,0.000495055354480689,0.000500300148910631
3,"paired",5,5,0.8,3,1.205,3.00208883728568,1.19246261304469,-3.53263440355041,3.53263440355041,3.53498984872603,0.530545566264724,0.532901011440349,0.530545566264724,0.532901011440349,1.89410304922402,1.87528846599499,1.88977673225778,1.89194393571068,0.228932703656937,-0.880336325052866,58.8396171505827,57.2618248556113,1.47351159899528,1.47509610001026,0.97593,0.97549,0,0.00434715623397386,0.00434964818773965,0.00564461616273706,0.00559342732135719,0.000484671384548335,0.000488970959260364
4,"paired",5,5,0.8,4,2.08,4.00239882826958,2.0608036194663,-4.70504209996499,4.70504209996499,4.70778004535439,0.702643271695409,0.705381217084807,0.702643271695409,0.705381217084807,3.27346597247583,3.24416834240406,3.26508783216897,3.26861370450543,0.256597700812566,-0.747881649877202,58.8441490278234,57.422488574832,1.93875288485909,1.94065547683879,0.97867,0.97821,0,0.00571409470709838,0.0057171791160549,0.00974433317437128,0.00966157539911824,0.000456892012405557,0.000461683830126202
5,"paired",5,5,0.8,5,3.205,5.00279071123024,3.17708509962846,-5.89219898943653,5.89219898943653,5.89541788616322,0.889408278206293,0.892627174932981,0.889408278206293,0.892627174932981,5.07069023271491,5.02745697284412,5.05908668418501,5.06437687558131,0.229360539841483,-0.729011754934883,59.6019644959428,58.2411806794863,2.41869451950012,2.42097284273107,0.97952,0.97905,0,0.00711272569707634,0.00711644354687178,0.015118895635629,0.0149942623796618,0.000447890272276593,0.000452891791711884
