"Category","age","sex","magnitude","duration","Recovery","Sub.cat","same.trt","same.ctrl","Study","Species","Species.no.phylo","ES.ID","Sp.group","m1i","m2i","sd1i","sd2i","n1i","n2i","nCtrl"
"Longevity","youngest","Female",0.98,1,0.690515807,"longevity","dl","CB","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","506","Insect",41.5,43.7,13.3764345,1.385640646,10,12,12
"Longevity","youngest","Female",0.96,1,0.678244973,"longevity","dm","CB","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","507","Insect",37.1,43.7,15.34597016,1.385640646,12,12,12
"Longevity","youngest","Female",0.92,1,0.706959707,"longevity","dn","CB","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","508","Insect",38.6,43.7,18.27796488,1.385640646,10,12,12
"Longevity","youngest","Female",0.84,1,0.712707182,"longevity","do","CB","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","509","Insect",38.7,43.7,13.3203003,1.385640646,14,12,12
"Longevity","youngest","Female",0.68,1,0.755233494,"longevity","dp","CB","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","510","Insect",46.9,43.7,14.13353459,1.385640646,12,12,12
"Longevity","youngest","Female",0.36,1,0.743333333,"longevity","dq","CB","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","511","Insect",44.6,43.7,11.71138762,1.385640646,14,12,12
"Reproduction","youngest","Female",0.98,1,0.690515807,"egg_offspring_quantity","dl","CC","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","512","Insect",514.2,778.4,244.8235365,281.9778715,10,12,12
"Reproduction","youngest","Female",0.96,1,0.678244973,"egg_offspring_quantity","dm","CC","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","513","Insect",522.7,778.4,306.0880187,281.9778715,12,12,12
"Reproduction","youngest","Female",0.92,1,0.706959707,"egg_offspring_quantity","dn","CC","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","514","Insect",621,778.4,266.548384,281.9778715,10,12,12
"Reproduction","youngest","Female",0.84,1,0.712707182,"egg_offspring_quantity","do","CC","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","515","Insect",682,778.4,267.3788369,281.9778715,14,12,12
"Reproduction","youngest","Female",0.68,1,0.755233494,"egg_offspring_quantity","dp","CC","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","516","Insect",793.2,778.4,327.2536796,281.9778715,12,12,12
"Reproduction","youngest","Female",0.36,1,0.743333333,"egg_offspring_quantity","dq","CC","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","517","Insect",806.6,778.4,297.8733446,281.9778715,14,12,12
"Reproduction","youngest","Female",0.98,1,0.305970149,"egg_offspring_quantity","dl","CD","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","518","Insect",6.7,8.2,2.009178937,1.170042734,12,10,12
"Reproduction","youngest","Female",0.96,1,0.290322581,"egg_offspring_quantity","dm","CD","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","519","Insect",6.7,7.2,2.009178937,1.662768775,12,12,12
"Reproduction","youngest","Female",0.92,1,0.288888889,"egg_offspring_quantity","dn","CD","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","520","Insect",6.7,6.5,2.009178937,1.612761607,12,10,12
"Reproduction","youngest","Female",0.84,1,0.297297297,"egg_offspring_quantity","do","CD","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","521","Insect",6.7,6.6,2.009178937,1.384413233,12,14,12
"Reproduction","youngest","Female",0.68,1,0.293023256,"egg_offspring_quantity","dp","CD","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","522","Insect",6.7,6.3,2.009178937,0.727461339,12,12,12
"Reproduction","youngest","Female",0.36,1,0.280373832,"egg_offspring_quantity","dq","CD","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","523","Insect",6.7,6,2.009178937,1.496662955,12,14,12
"Reproduction","youngest","Female",0.98,1,0.690515807,"egg_offspring_quantity","dl","CE","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","524","Insect",30.2,34.9,10.46713906,10.04589468,10,12,12
"Reproduction","youngest","Female",0.96,1,0.678244973,"egg_offspring_quantity","dm","CE","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","525","Insect",27.8,34.9,12.6439709,10.04589468,12,12,12
"Reproduction","youngest","Female",0.92,1,0.706959707,"egg_offspring_quantity","dn","CE","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","526","Insect",31,34.9,16.50708939,10.04589468,10,12,12
"Reproduction","youngest","Female",0.84,1,0.712707182,"egg_offspring_quantity","do","CE","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","527","Insect",29,34.9,12.75905169,10.04589468,14,12,12
"Reproduction","youngest","Female",0.68,1,0.755233494,"egg_offspring_quantity","dp","CE","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","528","Insect",37.5,34.9,12.26291972,10.04589468,12,12,12
"Reproduction","youngest","Female",0.36,1,0.743333333,"egg_offspring_quantity","dq","CE","Atlihan et al. 2004","Chrysoperla.carnea","Chrysoperla.carnea","529","Insect",36.6,34.9,10.47664068,10.04589468,14,12,12
"Longevity","youngest","Female",0.5,1,0.778032037,"longevity","dr",NA,"Barreaux et al. 2018","Anopheles.gambiae","Anopheles.gambiae","530","Insect",30.3,26.4,9.23,14.35,12,32,32
"Longevity","youngest","Female",0.5,1,0.791366906,"longevity","ds",NA,"Barreaux et al. 2018","Anopheles.gambiae","Anopheles.gambiae","531","Insect",29.1,29.1,15.41,10.78,25,43,43
"Longevity","youngest","Female",0.5,1,0.808314088,"longevity","dt",NA,"Barreaux et al. 2018","Anopheles.gambiae","Anopheles.gambiae","532","Insect",30.6,28.3,9.34,11.23,36,39,39
"Longevity","youngest","Female",0.975,1,0.538461538,"longevity","du",NA,"Beyer & Hambright 2016","Brachionus.calyciflorus","Brachionus.calyciflorus","533","Rotifer",6.5,5,1.91,0.82,4,4,4
"Reproduction","youngest","Female",0.975,1,0.538461538,"egg_offspring_quantity","du",NA,"Beyer & Hambright 2016","Brachionus.calyciflorus","Brachionus.calyciflorus","534","Rotifer",7.25,13.25,3.78,2.75,4,4,4
"Reproduction","youngest","Female",0.975,1,0.538461538,"egg_offspring_quality","du",NA,"Beyer & Hambright 2016","Brachionus.calyciflorus","Brachionus.calyciflorus","535","Rotifer",184.882,186.926,10.167,7.957,4,4,4
"Reproduction","youngest","Female",0.975,1,0.538461538,"egg_offspring_quality","du",NA,"Beyer & Hambright 2016","Brachionus.calyciflorus","Brachionus.calyciflorus","536","Rotifer",0.344,0.354,0.046,0.017,4,4,4
"Condition","youngest","Mixed",0.588011418,0.3,0.3,"size_growth","dv",NA,"Brzek & Konarzewski 2004","Riparia.riparia","Riparia.riparia","537","Bird",10.8,13.3,1.14,2.69,2,2,2
"Condition","youngest","Mixed",0.588011418,0.3,0.3,"body_composition","dv",NA,"Brzek & Konarzewski 2004","Riparia.riparia","Riparia.riparia","538","Bird",0.284,0.436,0.091,0.2039,2,2,2
"Condition","youngest","Mixed",0.588011418,0.3,0.3,"body_composition","dv",NA,"Brzek & Konarzewski 2004","Riparia.riparia","Riparia.riparia","539","Bird",0.442,0.676,0.1071,0.1752,2,2,2
"Condition","youngest","Mixed",0.666666667,1,0.227777778,"stress_tolerance","dw","CF","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","540","Crustacean",168.4,169.2,17.5,27.9,3,3,3
"Condition","youngest","Mixed",0.333333333,1,0.27027027,"stress_tolerance","dx","CF","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","541","Crustacean",170.8,169.2,19.8,27.9,3,3,3
"Condition","youngest","Mixed",0.666666667,1,0.274611399,"stress_tolerance","dy","CG","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","542","Crustacean",147.7,156.1,20.7,32.2,3,2,2
"Condition","youngest","Mixed",0.333333333,1,0.28042328,"stress_tolerance","dz","CG","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","543","Crustacean",158.1,156.1,13.5,32.2,3,2,2
"Condition","youngest","Mixed",0.666666667,1,0.227777778,"size_growth","dw","CH","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","544","Crustacean",4282,4621.2,210.3,168.9,3,3,3
"Condition","youngest","Mixed",0.333333333,1,0.27027027,"size_growth","dx","CH","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","545","Crustacean",4504.1,4621.2,224.9,168.9,3,3,3
"Condition","youngest","Mixed",0.666666667,1,0.274611399,"size_growth","dy","CI","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","546","Crustacean",4350.7,4501.8,85.1,123.1,3,2,2
"Condition","youngest","Mixed",0.333333333,1,0.28042328,"size_growth","dz","CI","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","547","Crustacean",4508.5,4501.8,81.1,123.1,3,2,2
"Condition","youngest","Mixed",0.666666667,1,0.227777778,"development_rate","dw","CJ","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","548","Crustacean",18,18,0.4,0.4,3,3,3
"Condition","youngest","Mixed",0.333333333,1,0.27027027,"development_rate","dx","CJ","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","549","Crustacean",18,18.5,0.4,0.6,3,3,3
"Condition","youngest","Mixed",0.666666667,1,0.274611399,"development_rate","dy","CK","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","550","Crustacean",18.5,19.3,2.3,1.4,2,3,2
"Condition","youngest","Mixed",0.333333333,1,0.28042328,"development_rate","dz","CK","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","551","Crustacean",18.5,18.9,2.3,2.3,2,3,2
"Longevity","youngest","Mixed",0.666666667,1,0.227777778,"survival","dw","CL","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","552","Crustacean",10.3,13.6,1.8,8.8,3,3,3
"Longevity","youngest","Mixed",0.333333333,1,0.27027027,"survival","dx","CL","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","553","Crustacean",15.9,13.6,6.9,8.8,3,3,3
"Longevity","youngest","Mixed",0.666666667,1,0.274611399,"survival","dy","CM","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","554","Crustacean",6.4,5.7,2.5,6.6,3,3,3
"Longevity","youngest","Mixed",0.333333333,1,0.28042328,"survival","dz","CM","Dan et al. 2018","Portunus.trituberculatus","Portunus.trituberculatus","555","Crustacean",10.1,5.7,5.6,6.6,3,3,3
"Longevity","youngest","Male",NA,1,0.826086957,"survival","ef","CQ","Grangeteau et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","556","Insect",57.1,61.3,5.7,8,20,20,20
"Longevity","youngest","Male",NA,1,0.839622642,"survival","eg","CQ","Grangeteau et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","557","Insect",89,61.3,10,8,14,20,20
"Reproduction","youngest","Mixed",NA,1,0.25,"egg_offspring_quantity","ef","CR","Grangeteau et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","558","Insect",56.7,44.2,38.4,34.4,22,51,51
"Reproduction","youngest","Mixed",NA,1,0.19047619,"egg_offspring_quantity","eg","CR","Grangeteau et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","559","Insect",35.6,44.2,33.1,34.4,19,51,51
"Condition","youngest","Mixed",0.9,0.25,0.75,"size_growth","ej","CU","Hentschel & Emlet 2000","Balanus.glandula","Balanus.glandula","560","Crustacean",164500,168250,3317,2062,4,4,4
"Condition","youngest","Mixed",0.9,0.666666667,0.333333333,"size_growth","ek","CU","Hentschel & Emlet 2000","Balanus.glandula","Balanus.glandula","561","Crustacean",162500,168250,6557,2062,4,4,4
"Condition","youngest","Mixed",0.9,0.25,0.75,"body_composition","ej","CV","Hentschel & Emlet 2000","Balanus.glandula","Balanus.glandula","562","Crustacean",31275,31475,2166,6995,4,4,4
"Condition","youngest","Mixed",0.9,0.666666667,0.333333333,"body_composition","ek","CV","Hentschel & Emlet 2000","Balanus.glandula","Balanus.glandula","563","Crustacean",42475,31475,11865,6995,4,4,4
"Condition","youngest","Mixed",NA,1,0.960546282,"size_growth","el",NA,"Hsu et al. 2017","Columba.livia","Columba.livia","564","Bird",248.6,287.9,25.3,22.2,5,21,21
"Condition","youngest","Mixed",NA,0.307692308,0.970695971,"size_growth","em",NA,"Hsu et al. 2017","Columba.livia","Columba.livia","565","Bird",255,275.8,18.5,20.9,7,13,13
"Longevity","youngest","Male",NA,1,0.81573969,"longevity","en",NA,"Katsuki et al. 2012","Gnatocerus.cornutus","Gnatocerus.cornutus","566","Insect",30.771,30.438,3.656137306,3.331887153,35,32,32
"Longevity","youngest","Female",NA,1,0.832235702,"longevity","en",NA,"Katsuki et al. 2012","Gnatocerus.cornutus","Gnatocerus.cornutus","567","Insect",34.281,34.394,3.614729865,3.682264656,32,33,33
"Reproduction","youngest","Mixed",NA,1,0.824275362,"egg_offspring_quantity","en",NA,"Katsuki et al. 2012","Gnatocerus.cornutus","Gnatocerus.cornutus","568","Insect",126.56,129.34,24.74873734,25.03158005,50,50,50
"Condition","youngest","Male",NA,1,0.396825397,"stress_tolerance","et",NA,"Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","569","Insect",0.35,0.44,0.139,0.241,5,5,5
"Condition","youngest","Female",NA,1,0.392156863,"stress_tolerance","et",NA,"Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","570","Insect",0.84,0.91,0.092,0.013,5,5,5
"Condition","youngest","Male",NA,1,0.396825397,"stress_tolerance","eu",NA,"Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","571","Insect",0.65,0.47,0.134,0.255,5,5,5
"Condition","youngest","Female",NA,1,0.387596899,"stress_tolerance","eu",NA,"Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","572","Insect",0.97,0.96,0.041,0.013,5,5,5
"Longevity","youngest","Male",NA,1,0.79787234,"survival","eu",NA,"Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","573","Insect",0.49,0.09,0.185,0.067,5,5,5
"Longevity","youngest","Female",NA,1,0.791556728,"survival","eu",NA,"Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","574","Insect",0.65,0.29,0.17,0.167,5,5,5
"Condition","youngest","Male",NA,1,0.396825397,"body_composition","et","DK","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","575","Insect",28.8,24.9,2.01,2.39,6,6,6
"Condition","youngest","Female",NA,1,0.392156863,"body_composition","et","DL","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","576","Insect",80,74.5,11.6,5.85,6,6,6
"Condition","youngest","Male",NA,1,0.396825397,"body_composition","eu","DK","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","577","Insect",23.2,24.9,2.21,2.39,6,6,6
"Condition","youngest","Female",NA,1,0.387596899,"body_composition","eu","DL","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","578","Insect",80.4,74.5,13.3,5.85,6,6,6
"Condition","youngest","Male",NA,1,0.396825397,"body_composition","et","DM","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","579","Insect",51.1,47.4,4.08,2.23,6,6,6
"Condition","youngest","Female",NA,1,0.392156863,"body_composition","et","DN","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","580","Insect",96.4,91.6,6.25,7.32,6,6,6
"Condition","youngest","Male",NA,1,0.396825397,"body_composition","eu","DM","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","581","Insect",49.3,47.4,4.65,2.23,6,6,6
"Condition","youngest","Female",NA,1,0.387596899,"body_composition","eu","DN","Klepsatel et al. 2018","Drosophila.melanogaster","Drosophila.melanogaster","582","Insect",92,91.6,5.42,7.32,6,6,6
"Condition","youngest","Mixed",1,0.117647059,0.588235294,"size_growth","ev","DO","Kojima et al. 2015","Piaractus.mesopotamicus","Piaractus.mesopotamicus","583","Fish",7.72,4.87,0.65,1.01,5,5,5
"Condition","youngest","Mixed",1,0.210526316,0.526315789,"size_growth","ew","DO","Kojima et al. 2015","Piaractus.mesopotamicus","Piaractus.mesopotamicus","584","Fish",7.18,4.87,1.16,1.01,5,5,5
"Condition","youngest","Mixed",1,0.285714286,0.476190476,"size_growth","ex","DO","Kojima et al. 2015","Piaractus.mesopotamicus","Piaractus.mesopotamicus","585","Fish",5.66,4.87,2.59,1.01,5,5,5
"Longevity","youngest","Mixed",1,0.117647059,0.85106383,"survival","ev","DP","Kojima et al. 2015","Piaractus.mesopotamicus","Piaractus.mesopotamicus","586","Fish",50.93,40.78,3.7,5.66,3,3,3
"Longevity","youngest","Mixed",1,0.210526316,0.816326531,"survival","ew","DP","Kojima et al. 2015","Piaractus.mesopotamicus","Piaractus.mesopotamicus","587","Fish",35.12,40.78,0.45,5.66,3,3,3
"Longevity","youngest","Mixed",1,0.285714286,0.784313725,"survival","ex","DP","Kojima et al. 2015","Piaractus.mesopotamicus","Piaractus.mesopotamicus","588","Fish",32.79,40.78,1.12,5.66,3,3,3
"Condition","youngest","Mixed",0.666666667,1,0.875,"size_growth","ey",NA,"Krause & Caspers 2016","Salamandra.salamandra","Salamandra.salamandra","589","Amphibian",22.89,25.16,3.946783501,3.921224299,11,10,10
"Longevity","youngest","Male",0.9,1,0.6,"survival","ez",NA,"Lang et al. 2018","Aedes.aegypti","Aedes.aegypti","590","Insect",0.52,0.88,0.27,0.08,8,8,8
"Longevity","youngest","Male",0.9,1,0.636363636,"survival","fa",NA,"Lang et al. 2018","Aedes.aegypti","Aedes.aegypti","591","Insect",0.38,0.79,0.08,0.15,5,8,8
"Reproduction","youngest","Male",0.8,1,0.090909091,"mating","fb","DQ","Lang et al. 2018","Aedes.aegypti","Aedes.aegypti","592","Insect",0.3303,0.3359,0.0035,0.0025,5,5,5
"Reproduction","youngest","Male",0.4,1,0.181818182,"mating","fc","DQ","Lang et al. 2018","Aedes.aegypti","Aedes.aegypti","593","Insect",0.3339,0.3359,0.0031,0.0025,5,5,5
"Reproduction","youngest","Male",NA,1,0.17921147,"mating","fd",NA,"Leftwich et al. 2018","Ceratitis.capitata","Ceratitis.capitata","594","Insect",0.5,0.5,0.05,0.05,3,3,3
"Reproduction","youngest","Female",NA,1,0.17921147,"mating","fd",NA,"Leftwich et al. 2018","Ceratitis.capitata","Ceratitis.capitata","595","Insect",0.48,0.52,0.07,0.07,3,3,3
"Reproduction","youngest","Male",NA,1,0.176056338,"mating","fe",NA,"Leftwich et al. 2018","Ceratitis.capitata","Ceratitis.capitata","596","Insect",0.02,0.98,0.03,0.03,3,3,3
"Reproduction","youngest","Female",NA,1,0.176056338,"mating","fe",NA,"Leftwich et al. 2018","Ceratitis.capitata","Ceratitis.capitata","597","Insect",0.42,0.58,0.04,0.04,3,3,3
"Reproduction","youngest","Male",NA,1,0.187265918,"mating","fg",NA,"Leftwich et al. 2018","Ceratitis.capitata","Ceratitis.capitata","598","Insect",0.03,0.97,0.02,0.02,3,3,3
"Reproduction","youngest","Female",NA,1,0.187265918,"mating","fg",NA,"Leftwich et al. 2018","Ceratitis.capitata","Ceratitis.capitata","599","Insect",0.45,0.55,0.06,0.06,3,3,3
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"size_growth","fn",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","600","Insect",0.397640426,0.446393478,0.0508747,0.05699351,48,47,47
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"size_growth","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","601","Insect",0.399617021,0.442,0.048386022,0.067645283,48,48,48
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"stress_tolerance","fn",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","602","Insect",7.6,8.96,3.685557398,2.864728027,25,25,25
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"stress_tolerance","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","603","Insect",4.8,5.344827586,2.645751311,2.159296547,25,29,29
"Condition","juvenile","Mixed",0.25,0.25,0.310344828,"immune","fn",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","604","Insect",3956.730769,4103.125,1827.420418,1797.965524,26,24,24
"Condition","juvenile","Mixed",0.25,0.25,0.310344828,"immune","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","605","Insect",4710.416667,4374.375,3048.582321,1845.172734,24,20,20
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"immune","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","606","Insect",758288.0435,621195.6522,333964.6045,356345.8433,46,46,46
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"size_growth","fn",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","607","Insect",0.446078723,0.500825,0.067407379,0.045932281,48,48,48
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"size_growth","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","608","Insect",0.443402222,0.480547917,0.082795708,0.058988246,45,48,48
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"stress_tolerance","fn",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","609","Insect",14.26923077,16.11111111,4.350243141,2.832956234,26,27,27
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"stress_tolerance","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","610","Insect",6.826086957,7.592592593,2.348155445,3.116448413,23,27,27
"Condition","juvenile","Mixed",0.25,0.25,0.310344828,"immune","fn",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","611","Insect",4401.5625,4478.365385,1670.139413,1816.681582,24,26,26
"Condition","juvenile","Mixed",0.25,0.25,0.310344828,"immune","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","612","Insect",4205.113636,4292.1875,2369.437908,2650.80436,22,24,24
"Condition","juvenile","Mixed",0.25,0.25,0.333333333,"immune","fo",NA,"McKay et al. 2016","Danaus.plexippus","Danaus.plexippus","613","Insect",752935.6061,740964.1473,590447.6141,525409.6923,44,43,44
"Condition","youngest","Mixed",0.9,0.346153846,0.423076923,"size_growth","fs",NA,"Näslund et al. 2017","Salmo.trutta","Salmo.trutta","614","Fish",0.4,0.5,0.05,0.04,10,10,10
"Mobility","youngest","Mixed",0.9,0.428571429,0.285714286,"activity","fs",NA,"Näslund et al. 2017","Salmo.trutta","Salmo.trutta","615","Fish",284.7,272.9,36.1,30.8,10,10,10
"Longevity","youngest","Mixed",0.9,0.138461538,0.769230769,"survival","fs",NA,"Näslund et al. 2017","Salmo.trutta","Salmo.trutta","616","Fish",0.29,0.32,0.17,0.1,10,10,10
"Condition","youngest","Mixed",0.9,0.346153846,0.423076923,"size_growth","ft",NA,"Näslund et al. 2017","Salmo.trutta","Salmo.trutta","617","Fish",0.9,1.06,0.11,0.1,11,10,10
"Mobility","youngest","Mixed",0.9,0.428571429,0.285714286,"activity","ft",NA,"Näslund et al. 2017","Salmo.trutta","Salmo.trutta","618","Fish",256,293.7,90.11,58.81,11,10,10
"Longevity","youngest","Mixed",0.9,0.138461538,0.769230769,"survival","ft",NA,"Näslund et al. 2017","Salmo.trutta","Salmo.trutta","619","Fish",0.48,0.43,0.3,0.17,11,10,10
"Condition","youngest","Mixed",0.5,0.458015267,0.538461538,"size_growth","fu",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","620","Amphibian",12.5,13,0.259807621,0.173205081,3,3,3
"Condition","youngest","Mixed",0.5,0.405405405,0.6,"size_growth","fv",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","621","Amphibian",11.3,11.1,0.277128129,0.225166605,3,3,3
"Condition","youngest","Mixed",0.5,0.476190476,0.538461538,"size_growth","fw",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","622","Amphibian",11.3,10.9,0.121243557,0.173205081,3,3,3
"Condition","youngest","Mixed",0.5,0.410958904,0.6,"size_growth","fx",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","623","Amphibian",10.6,10.4,0.121243557,0.173205081,3,3,3
"Condition","youngest","Mixed",0.5,0.458015267,0.538461538,"development_rate","fu",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","624","Amphibian",11.4,13.1,0.173205081,0.173205081,3,3,3
"Condition","youngest","Mixed",0.5,0.405405405,0.6,"development_rate","fv",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","625","Amphibian",12.3,14.8,0.173205081,0.692820323,3,3,3
"Condition","youngest","Mixed",0.5,0.476190476,0.538461538,"development_rate","fw",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","626","Amphibian",9.7,12.6,0.173205081,0.242487113,3,3,3
"Condition","youngest","Mixed",0.5,0.410958904,0.6,"development_rate","fx",NA,"Newman 1998","Scaphiopus.couchii","Scaphiopus.couchii","627","Amphibian",11.7,14.6,0.173205081,0.692820323,3,3,3
"Condition","juvenile","Female",0.545454545,0.166666667,0.357142857,"size_growth","fz",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","628","Insect",142.2,257,28.9,16.8,30,26,26
"Condition","juvenile","Female",0.545454545,0.166666667,0.357142857,"stress_tolerance","fz",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","629","Insect",110.4,202.2,10.7,4.6,20,18,18
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quantity","ga",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","630","Insect",19,20.1,6.7,5.4,10,11,11
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quantity","gb",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","631","Insect",17.9,14.8,8.2,7.7,12,7,7
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quality","ga",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","632","Insect",0.91,0.92,0.11,0.18,8,11,11
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quality","gb",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","633","Insect",0.89,0.88,0.17,0.18,10,7,7
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quality","ga",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","634","Insect",0.19,0.2,0.03,0.03,10,10,10
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quality","gb",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","635","Insect",0.12,0.13,0.02,0.03,12,7,7
"Longevity","juvenile","Female",0.545454545,0.166666667,0.485714286,"lifespan","ga",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","636","Insect",68.2,65.9,8,10.2,10,12,12
