"","theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","boot_keep","boot_total","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe","facet_label"
"169",0.8,"paired",10,10,-0.757063866314888,-0.757510709198748,-0.824796035356482,-0.000446842883860432,-0.0677321690415945,0.866110567087106,0.26906479967409,73.9880015141887,-45.9491102497976,0.517426207034455,0.708788701984687,0.925683290325978,0.888029912054347,9679854102,9494500000,0.00167924667553716,0.00228976529880933,0.00906132859442564,0.000341142955251703,0.000851213297293686,0.00102336075364129,"paired n1=10 n2=10"
"170",0.9,"paired",10,10,-0.593721751187363,-0.600458070080064,-0.63204422446935,-0.00673631889270143,-0.0383224732819871,0.494536069543615,0.232002623967995,46.4308592948315,-31.3046192613601,0.464193006487539,0.582401790196339,0.933071908739051,0.915878997759218,10008296599,9.818e+09,0.00148130181859174,0.00185468930261285,0.00603013088005254,0.000325793101743134,0.000797535940060814,0.000885849114536834,"paired n1=10 n2=10"
"171",1,"paired",10,10,-0.458145365937078,-0.45568838416155,-0.468650469392632,0.00245698177552817,-0.0105051034555541,0.281805248713919,0.19597119466807,26.8623667090058,-11.7781883912986,0.412695392348137,0.471426296985419,0.935054749479654,0.932450504258293,10135342856,9945300000,0.00130862484905148,0.00149451125557541,0.00366364835969961,0.000295887138852246,0.000781417754166527,0.000795820286481626,"paired n1=10 n2=10"
"172",1.2,"paired",10,10,-0.2390179004715,-0.217259230084754,-0.223993968861138,0.0217586703867457,0.0150239316103618,0.124367121726057,0.139980359585202,8.54201326621482,22.1685429093846,0.337502510624396,0.338827803238338,0.939081115145695,0.952005121587692,10185363764,9996900000,0.00106522680965964,0.00107058506716019,0.000972815819672724,0.000206047804851929,0.000756475473705689,0.000676058716203822,"paired n1=10 n2=10"
"173",1.4,"paired",10,10,-0.0639166857549427,-0.033286691547777,-0.0475589907022857,0.0306299942071657,0.016357695052657,0.0889608590646457,0.107199348149975,3.70308816483826,24.9639849400694,0.299538217366802,0.29334435573264,0.93969939699397,0.956479564795648,10190937228,9999900000,0.000942267068577736,0.00092620220553512,0.000159156862780681,0.000124970876767383,0.000752761628493433,0.00064518852432609,"paired n1=10 n2=10"
"174",1.6,"paired",10,10,0.0827572192387867,0.118993267404911,0.0985214791002345,0.0362360481661246,0.0157642598614478,0.0753399671713023,0.089872894161974,0.360654106805502,19.7200209028376,0.278830555593632,0.274439407006669,0.93726,0.95779,10193497600,1e+10,0.000874266503349382,0.000866424993415257,5.47321023937391e-05,7.36380023851438e-05,0.000766835656447977,0.000635832650152538,"paired n1=10 n2=10"
"175",1.8,"paired",10,10,0.209355167429093,0.247374908498211,0.222930902021682,0.0380197410691184,0.0135757345925896,0.0677882105345927,0.0804772380756382,-2.0477602671234,16.2875617287758,0.265975054376471,0.263417879296036,0.9365,0.95706,10194526604,1e+10,0.000832453733361939,0.000831897653661789,3.6537388491084e-05,4.78530713951575e-05,0.00077115335699198,0.000641062839353522,"paired n1=10 n2=10"
"176",2,"paired",10,10,0.320926943086197,0.361213526563566,0.334363436937463,0.0402865834773691,0.0134364938512656,0.0628923006808721,0.0747935264451832,-3.10958498211256,15.2251665064172,0.256902562152006,0.255128685283136,0.93474,0.95625,10194705557,1e+10,0.000802350057005047,0.000805672115657755,2.75908570591571e-05,3.63325048793708e-05,0.000781032217005163,0.000646807061649762,"paired n1=10 n2=10"
"177",2.5,"paired",10,10,0.553455545741402,0.596437083321278,0.566487364819572,0.0429815375798754,0.0130318190781701,0.0561543171597401,0.0675083656018963,-5.57792665750443,13.5136205104512,0.245286290926295,0.244214727128051,0.93255,0.95515,10194797728,1e+10,0.000763665732693308,0.000771178315007213,1.89295045147636e-05,2.83384115728206e-05,0.000793098338795386,0.000654511096162624,"paired n1=10 n2=10"
"178",3,"paired",10,10,0.740802270462108,0.784467188652882,0.753099347310148,0.0436649181907749,0.0122970768480407,0.0528065130795331,0.0640194034890602,-5.70063056246944,14.3228179390063,0.237871083479599,0.236958763847625,0.93254,0.9555,10194765202,1e+10,0.000739436096230713,0.000748323443793957,1.65158327575261e-05,2.68340714120616e-05,0.000793152875554265,0.000652071698511751,"paired n1=10 n2=10"
"179",4,"paired",10,10,1.03343137973649,1.07912946987296,1.0464696518528,0.045698090136473,0.0130382721163134,0.0496518457041511,0.0608051935799801,-6.75216557568209,14.1941964628829,0.232155174647039,0.231120418355391,0.93088,0.95503,10194739379,1e+10,0.000719779325596068,0.000729706678829439,1.56430969793785e-05,2.66534740085783e-05,0.000802137304954706,0.000655344940470284,"paired n1=10 n2=10"
"180",5,"paired",10,10,1.2588482363055,1.30309378466439,1.26980884133543,0.0442455483588944,0.0109606050299307,0.048313364921492,0.0594900213788011,-6.95339520387184,14.5717032448747,0.22896298079292,0.228130335447853,0.93078,0.95508,10195022759,1e+10,0.000710400469403186,0.000720581947645587,1.55422478746022e-05,2.6712518697322e-05,0.000802674227815992,0.000654997661064526,"paired n1=10 n2=10"
"181",0.2,"paired",20,20,NA,-1.94038207459318,-2.38897026844588,NA,NA,5.46637651079332,0.357121173004785,310.299342480679,-73.1949341249224,NA,NA,NA,NA,2316918609,2276600000,NA,NA,0.0476353579236138,0.000354384977538621,NA,NA,"paired n1=20 n2=20"
"182",0.3,"paired",20,20,NA,-1.75883621010427,-2.0851551138806,NA,NA,3.86767061026763,0.336925129727988,236.566944419098,-70.6805793881422,NA,NA,NA,NA,4724129830,4634600000,NA,NA,0.0291194094158728,0.000310502210187052,NA,NA,"paired n1=20 n2=20"
"183",0.4,"paired",20,20,-1.75327894865999,-1.54257663523552,-1.74782882787651,0.210702313424472,0.00545012078347917,2.44747844046989,0.305218511972861,168.761458674882,-66.4834749364927,0.630762993255962,0.954289215278198,0.855071660244504,0.787638954342583,7371668670,7214600000,0.00221345656419737,0.00355279225930165,0.0188903182747938,0.000306979903030445,0.00131060489667047,0.00152263178795019,"paired n1=20 n2=20"
"184",0.5,"paired",20,20,-1.29513358272291,-1.30125769288575,-1.40087555348052,-0.0061241101628331,-0.105741970757611,1.30278926804125,0.261515943433641,111.865171311882,-57.4711570662075,0.530938777109294,0.791257743358284,0.919021787659613,0.859518707027413,9189251966,8959200000,0.00177371304840082,0.00261982743669661,0.0121928811799124,0.000312837097952953,0.000911407043400702,0.00116092001491152,"paired n1=20 n2=20"
"185",0.6,"paired",20,20,-1.02011041426328,-1.05662811000315,-1.08571296475902,-0.0365176957398692,-0.0656025504957387,0.565050867463577,0.207939223919751,64.2341501350748,-39.5616860593377,0.448291085004716,0.590213650973897,0.936967754527618,0.908502573268822,10039537907,9734700000,0.00143204056948056,0.0018799692822852,0.00699518306199068,0.000303863492300483,0.000778901294881242,0.000924072901853392,"paired n1=20 n2=20"
"186",0.7,"paired",20,20,-0.817377860209195,-0.841565277446922,-0.840633055302781,-0.0241874172377267,-0.0232551950935858,0.223283203219532,0.15574466385857,31.4786443029068,-8.29091948576338,0.361916288423285,0.412751486991595,0.946150986243833,0.943578613129151,10326587797,9951900000,0.00114468306945755,0.00130631350452903,0.00334584447107542,0.000263079824143394,0.000715510643245948,0.000731404993795223,"paired n1=20 n2=20"
"187",0.8,"paired",20,20,-0.654666659991881,-0.662911736449775,-0.657876516564915,-0.00824507645789407,-0.00320985657303408,0.105980415016504,0.114103070461363,16.1364417631866,25.0374854219358,0.297926413776364,0.30210011689659,0.949012976877745,0.958277887280259,10423172976,9994700000,0.000942019566604097,0.000955528551795447,0.00122101238725492,0.000199300232300759,0.000695794549334027,0.0006324759236289,"paired n1=20 n2=20"
"188",0.9,"paired",20,20,-0.51781874475336,-0.515148924805373,-0.515700457755228,0.00266981994798787,0.0021182869981321,0.070359949134031,0.0852233222798082,12.0457352373607,35.7151322838739,0.257170258585712,0.250598482913462,0.950737044222653,0.965727943676621,10460138169,9999400000,0.000813228401776043,0.000792461408929891,0.000512148627797817,0.000134118605833206,0.000684389708434192,0.000575321374944937,"paired n1=20 n2=20"
"189",1,"paired",20,20,-0.399253848108886,-0.392415732670606,-0.398860780743477,0.00683811543827922,0.000393067365408672,0.0557883560271834,0.0680378302148554,6.81731519427136,30.2712406806417,0.23494769353389,0.228533264720475,0.94857,0.96753,10474108838,1e+10,0.000742658807368843,0.000722688182137041,6.93674413074624e-05,8.70915053819587e-05,0.000698462276003507,0.000560497092766769,"paired n1=20 n2=20"
"190",1.2,"paired",20,20,-0.200238783298563,-0.188729436378205,-0.202538220649706,0.0115093469203578,-0.00229943735114374,0.0426295258375043,0.0507678265913756,1.41378845935731,20.7744521040283,0.20745873853858,0.205036834677482,0.94601,0.96699,10479666079,1e+10,0.00065503505402694,0.00064834586845907,2.86248576142062e-05,3.61364359720662e-05,0.000714668313975091,0.000564980883747406,"paired n1=20 n2=20"
"191",1.4,"paired",20,20,-0.0362853464174178,-0.0201560638387404,-0.0374548521593107,0.0161292825786773,-0.00116950574189292,0.0360480585838097,0.0430644314122377,-0.316465173803615,19.0858791596666,0.191197228418168,0.190167048728015,0.94445,0.96574,10479913791,1e+10,0.000602466508315442,0.000601352644487792,1.66368010243439e-05,1.91760492677214e-05,0.000724321734452308,0.000575206505526493,"paired n1=20 n2=20"
"192",1.6,"paired",20,20,0.103507084692163,0.120377414630034,0.101226841198777,0.0168703299378705,-0.00228024349338633,0.0322709425506507,0.0389237179166732,-1.70908805972987,18.5539506362668,0.181617697195382,0.181209665181558,0.94356,0.96469,10479937136,1e+10,0.000571845319202754,0.000572992771032404,1.12322971477961e-05,1.31114097489795e-05,0.000729756989689034,0.000583636906817929,"paired n1=20 n2=20"
"193",1.8,"paired",20,20,0.225537809680109,0.244051540296305,0.223750314992599,0.0185137306161963,-0.00178749468750938,0.0298209427838735,0.0363075867255694,-2.69716193596707,18.468126821409,0.175331649778559,0.175072686870278,0.94111,0.96428,10479932711,1e+10,0.000551350461866808,0.000553602357530118,8.34539328741798e-06,1.04723915727974e-05,0.000744459319909423,0.000586890804153549,"paired n1=20 n2=20"
"194",2,"paired",20,20,0.333914686287828,0.35287428141315,0.331780033924949,0.0189595951253226,-0.00213465236287869,0.0281476362863413,0.0345585136506432,-3.00848749266821,19.0822019612235,0.170503765574128,0.170367213931832,0.9419,0.96444,10479939175,1e+10,0.000535839107859721,0.000538708836472862,6.70123028727879e-06,9.25227634228576e-06,0.000739759352762775,0.000585623483135709,"paired n1=20 n2=20"
"195",2.5,"paired",20,20,0.561652450629241,0.582192660692365,0.560048754347231,0.0205402100631239,-0.00160369628200996,0.0256894363275411,0.0319871463121716,-3.13150483060269,20.6155981204428,0.16300467513744,0.162856425072421,0.94199,0.96561,10479927613,1e+10,0.000511359808511375,0.000514974839625097,5.15080246287579e-06,8.46771838724163e-06,0.000739221481695439,0.000576257996907635,"paired n1=20 n2=20"
"196",3,"paired",20,20,0.746452048089074,0.766803009136876,0.744098619822507,0.0203509610478018,-0.00235342826656726,0.0244126848679929,0.0306759005379361,-3.39295660088713,21.3921398076403,0.159021989915332,0.158982306908985,0.94092,0.96555,10479933743,1e+10,0.00049873921443844,0.000502693624252155,4.86636631197025e-06,8.50607386607672e-06,0.000745584023433979,0.00057674255521853,"paired n1=20 n2=20"
"197",4,"paired",20,20,1.03658596433312,1.05786405411647,1.03463699210329,0.0212780897833458,-0.00194897222982826,0.0231650322123855,0.0293955192405264,-3.70621150214473,22.1930488410223,0.155233937144217,0.155113440460277,0.94011,0.96552,10479940784,1e+10,0.000486261807949302,0.000490475498724307,4.96091047874088e-06,8.7810582631009e-06,0.000750354502218785,0.0005769846583749,"paired n1=20 n2=20"
"198",5,"paired",20,20,1.26086031145536,1.2823666969672,1.25890574278575,0.0215063855118367,-0.00195456866960497,0.022600417088659,0.0288183017729768,-5.07947217970268,21.0353067576009,0.154439095534405,0.154315952064701,0.93834,0.96548,10479936659,1e+10,0.000483623236653663,0.000487953182398262,5.11127497332775e-06,8.96971319566157e-06,0.000760644755454214,0.000577307280397537,"paired n1=20 n2=20"
"199",0.2,"paired",100,100,-2.30258509299405,-2.27052094136376,-2.38949220152322,0.0320641516302875,-0.0869071085291733,1.78004391301153,0.252628952830753,149.957533803862,-64.5253077435634,0.540535699043348,0.848341151869767,0.900227612984895,0.82394683350171,8406647767,8215700000,0.00188251870511612,0.00294415015958173,0.0151828903906071,0.000288418038001859,0.00104558431612372,0.00132876820799298,"paired n1=100 n2=100"
"200",0.3,"paired",100,100,-1.67620360874636,-1.72571419998235,-1.70289217238522,-0.0495105912359854,-0.0266885636388607,0.234529372554337,0.135141420684261,43.4624024543651,-17.3335404802301,0.344521510036102,0.405201886147089,0.947536363178821,0.930605465800997,10287552067,9934500000,0.00108171792441109,0.00128279294896721,0.00385633115555325,0.00025493554005855,0.000707382207953371,0.000806255007407844,"paired n1=100 n2=100"
"201",0.4,"paired",100,100,-1.32963001846639,-1.34576673551842,-1.32625821742509,-0.0161367170520299,0.00337180104130175,0.0460062901328969,0.0541683828371884,17.6617340470234,38.536400929863,0.208216582281329,0.197766142890157,0.956809136182724,0.95709914198284,10291534212,9999800000,0.000656468158793942,0.000625309933304488,0.00033083592924682,0.000111564124947422,0.00064285487961737,0.000640790103095111,"paired n1=100 n2=100"
"202",0.5,"paired",100,100,-1.08141157530944,-1.08827048956595,-1.08060895046509,-0.00685891425650409,0.000802624844357114,0.0255970220018179,0.0276938594689412,7.57371794342578,16.3858603186408,0.15892472083099,0.154257162641931,0.95376,0.96137,10062552782,1e+10,0.000502098339861553,0.000487799815173789,2.65226828295085e-05,3.45303517316241e-05,0.000664092330929969,0.000609407278427162,"paired n1=100 n2=100"
"203",0.6,"paired",100,100,-0.885978420965938,-0.888736216231981,-0.885826666842758,-0.00275779526604336,0.000151754123179915,0.0178066378677941,0.0185631334086805,3.7933340993785,8.20288041591979,0.132830294819429,0.130979808732766,0.95128,0.95743,10002677002,1e+10,0.000419957833022177,0.000414196316074228,1.27827392321158e-05,1.42626299987615e-05,0.00068078162137355,0.000638418319755942,"paired n1=100 n2=100"
"204",0.7,"paired",100,100,-0.724084882418989,-0.724742348827702,-0.724117025263188,-0.000657466408713003,-3.21428441988347e-05,0.013713145142504,0.0141450805649955,2.43179288251338,5.65818035785224,0.11661479496914,0.115704165516269,0.95084,0.95556,10000024993,1e+10,0.000368764343866885,0.000365890513139126,7.5057134915715e-06,7.95764971193998e-06,0.000683690678596688,0.000651652410415246,"paired n1=100 n2=100"
"205",0.8,"paired",100,100,-0.585591490751473,-0.584565133621843,-0.585249726531209,0.00102635712963006,0.00034176422026333,0.0112521113722112,0.0115655806098243,1.03518452703084,3.8498938040828,0.106041562350166,0.105531180798814,0.94965,0.95387,1e+10,1e+10,0.000335318832984763,0.000333718814067421,4.91264123218586e-06,5.1014572077397e-06,0.000691483025822037,0.000663340207585821,"paired n1=100 n2=100"
"206",0.9,"paired",100,100,-0.464434757040508,-0.462540549523129,-0.464054666412169,0.00189420751737862,0.000380090628338936,0.00965366937255607,0.00991333481861022,1.0694291689517,3.78800563917989,0.0980523682283061,0.0977321418849101,0.94971,0.954,1e+10,1e+10,0.000310012499761066,0.000309055376975592,3.44016685616806e-06,3.53236474228785e-06,0.00069109272822104,0.000662449998113065,"paired n1=100 n2=100"
"207",1,"paired",100,100,-0.356674943938733,-0.354641798629696,-0.356721570203918,0.00203314530903698,-4.66262651849791e-05,0.00854570112935161,0.00877778226393531,0.424504380561075,3.15179762003521,0.0924450842328602,0.0922469223221379,0.94946,0.95318,1e+10,1e+10,0.000292267776866117,0.000291711802978106,2.51951583023396e-06,2.56785836876723e-06,0.000692717174610245,0.000668041073587545,"paired n1=100 n2=100"
"208",1.2,"paired",100,100,-0.171245154473388,-0.168469198308615,-0.171250836032831,0.00277595616477319,-5.68155944255522e-06,0.00714648862298801,0.00735365536876972,-0.626128445944385,2.25458160225491,0.0849012237487142,0.0848023871845543,0.94829,0.95193,1e+10,1e+10,0.000268339036803053,0.000268170034774329,1.5011954107449e-06,1.51747968579416e-06,0.000700257637587767,0.000676456022960842,"paired n1=100 n2=100"
"209",1.4,"paired",100,100,-0.0152296037423545,-0.0122601093369916,-0.0154479961191424,0.00296949440536292,-0.000218392376787868,0.00632751879424877,0.00652466696602927,0.304395776312028,3.42960628802507,0.0794730013907116,0.0794248144926619,0.94932,0.95307,1e+10,1e+10,0.000251141456654527,0.00025116362286623,9.75925477761207e-07,9.84794740845651e-07,0.000693624809244882,0.000668786775437434,"paired n1=100 n2=100"
"210",1.6,"paired",100,100,0.11950845023525,0.123042569002482,0.11959761594707,0.0035341187672322,8.91657118198552e-05,0.0058040392015057,0.00599624448646802,-0.146841838168055,3.15987337386971,0.0762879672876375,0.0762399128902635,0.94976,0.9537,1e+10,1e+10,0.00024098593385588,0.000241092813927245,6.93053474906574e-07,7.04319092012e-07,0.000690767271951994,0.000664502144466066,"paired n1=100 n2=100"
"211",1.8,"paired",100,100,0.238117089498186,0.2414567813553,0.23783636928188,0.00333969185711389,-0.000280720216305402,0.00545012499293298,0.00563997812545741,-1.13084088120965,2.31323051038181,0.0742672879199311,0.0742461167194354,0.94794,0.95264,1e+10,1e+10,0.000234617381252903,0.000234786331985016,5.2896500074997e-07,5.4708382045273e-07,0.000702493817766391,0.000671692119947822,"paired n1=100 n2=100"
"212",2,"paired",100,100,0.3440673193682,0.347232482745513,0.343489561495186,0.00316516337731237,-0.000577757873014562,0.00519883258650555,0.0053874018006374,-0.433189373285525,3.17824356306811,0.0722642949847901,0.0722615592730318,0.94874,0.95322,1e+10,1e+10,0.000228301602974345,0.000228504953095632,4.35526710235987e-07,4.61589829629472e-07,0.000697369431506716,0.000667769657891103,"paired n1=100 n2=100"
"213",2.5,"paired",100,100,0.568114576119708,0.572146863668061,0.568220045868645,0.00403228754835327,0.000105469748937104,0.00481426848879756,0.00500100565883043,-0.859664395014059,2.98581820531523,0.0697215615824603,0.0696848367662559,0.94763,0.953,1e+10,1e+10,0.000220111000531022,0.000220363651980332,3.64117709266108e-07,4.0452049640998e-07,0.000704467054588077,0.000669260786241059,"paired n1=100 n2=100"
"214",3,"paired",100,100,0.750926350877081,0.754755227293583,0.750729360260547,0.00382887641650209,-0.000196990616534332,0.00460784361592522,0.004793834727395,-1.07027423501501,2.92292761516004,0.0682682174420558,0.0682472412631677,0.94722,0.95249,1e+10,1e+10,0.000215544326704734,0.000215816906466271,3.6915450386547e-07,4.1470704458231e-07,0.000707066274121458,0.000672702013524562,"paired n1=100 n2=100"
"215",4,"paired",100,100,1.03909537988909,1.04274441048565,1.03861820655224,0.00364903059656307,-0.000477173336855374,0.0044042131143309,0.00459005262040236,-0.329327003921454,3.87636153988002,0.0664836863773457,0.0664751743769786,0.94945,0.95456,1e+10,1e+10,0.000209924014779601,0.000210208594060979,3.9710174362232e-07,4.44837731321399e-07,0.000692782054473122,0.000658598560581482,"paired n1=100 n2=100"
"216",5,"paired",100,100,1.26246416206874,1.2662973844429,1.26212657694493,0.00383322237415795,-0.000337585123811213,0.00430923829941447,0.00449489243393637,-1.22947516236591,3.02583750101046,0.066070511904784,0.0660526240635801,0.94728,0.9529,1e+10,1e+10,0.000208582416713756,0.00020887505381823,4.17259673909985e-07,4.64891887698556e-07,0.000706686646258439,0.000669937235866167,"paired n1=100 n2=100"
